id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count
54544,City Room - Private Penthouse Apt.,256161,Wayne,Manhattan,Harlem,Entire home/apt,121,1,104,2019.6.22,1,5
54626,Cozy bedroom by Yankee Stadium,190409,Waundell,Bronx,Highbridge,Private room,45,1,138,2019.6.30,1.45,3
54860,Great apartment with private bathroom and entrance,258164,Jenny,Manhattan,East Harlem,Private room,100,5,204,2019.6.23,1.92,1
55467,Private Garden Apt  New Renovation,260709,Paul,Brooklyn,Williamsburg,Entire home/apt,140,2,253,2019.7.2,3.04,1
55498,Modern comfort in art infused landmark Brownstone,262138,Tami,Brooklyn,Bedford-Stuyvesant,Private room,71,2,23,2019.7.1,0.22,1
55668,"NOHO/EAST VILLAGE, PRIVATE 1/2 BATH",88209,Jason,Manhattan,NoHo,Private room,130,2,115,2018.12.5,1.17,1
55737,Sleek & Comfortable Soho Apt,263414,Pete,Manhattan,West Village,Entire home/apt,199,5,129,2019.5.19,1.22,1
55959,Spacious Williamsburg Share w/ LOFT BED,168525,Gus,Brooklyn,Williamsburg,Private room,69,4,82,2019.6.10,1.13,2
55982,Cozy 2 br in sunny Fort Greene apt,264928,Sally,Brooklyn,Fort Greene,Private room,68,3,37,2018.12.31,0.35,1
56467,Cozy East Village Railroad 1 Bed!,267593,Leonardo,Manhattan,East Village,Entire home/apt,130,1,204,2019.7.1,2.04,1
56525,1 Bedroom Loft w/ Private Roof Deck,268014,Alex,Brooklyn,Greenpoint,Entire home/apt,195,2,69,2019.6.13,0.65,1
56859,City Room - Private & Comfy Bedroom,256161,Wayne,Manhattan,Harlem,Private room,64,1,192,2019.6.3,1.84,5
57166,Elegant NYC Pad,272006,Vasili,Queens,Ditmars Steinway,Entire home/apt,140,2,17,2019.6.17,0.16,1
57297,"Clean & bright 1BR in Cobble Hill, GREAT location!",199392,S.M.,Brooklyn,Cobble Hill,Entire home/apt,159,2,222,2019.6.24,2.12,1
57468,"Modern, Large East Village Loft",239208,Ori,Manhattan,East Village,Entire home/apt,189,3,205,2019.6.23,1.96,1
57618,"Great new apt, close to everything",274557,Ana,Manhattan,Hell's Kitchen,Entire home/apt,250,3,94,2019.6.9,0.96,1
57740,Quiet & Clean Retreat in the City,275459,I,Manhattan,East Village,Entire home/apt,239,3,7,2019.5.24,0.07,1
57754,Stylish Large Gramercy Loft!,275578,R,Manhattan,Flatiron District,Entire home/apt,305,2,108,2019.6.30,1.09,1
57874,The Brownstone-Luxury 1 Bd Apt/NYC,276291,Simon,Manhattan,Harlem,Entire home/apt,155,3,222,2019.6.26,2.1,2
58059,PRIVATE Room on Historic Sugar Hill,277379,Agnes,Manhattan,Harlem,Private room,60,1,458,2019.7.3,4.58,2
58062,South Slope Green,277394,Linda,Brooklyn,Windsor Terrace,Private room,135,2,21,2019.5.17,0.26,1
58467,"17 Flr. Manhattan Views, Nr. Subway",279797,Dave,Manhattan,Roosevelt Island,Private room,120,7,17,2019.5.8,0.3,1
59014,"Spacious 1BR, Adorable Clean Quiet",282927,Drica,Manhattan,Lower East Side,Entire home/apt,150,3,41,2019.1.2,0.39,1
59121,"Nice, clean, safe, convenient 3BR",204539,Mark,Queens,Ridgewood,Entire home/apt,140,14,1,2012.9.17,0.01,5
59642,Franklin St Flat in Trendy Greenpoint Brooklyn,274782,Betty,Brooklyn,Greenpoint,Entire home/apt,135,2,69,2019.5.19,0.67,1
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",186084,Ricardo & Ashlie,Manhattan,Chinatown,Entire home/apt,250,4,18,2019.7.1,0.18,2
59855,One bedroom Apt. in NYC,288031,Leslie,Manhattan,Midtown,Entire home/apt,250,30,82,2016.1.5,0.78,1
60164,"Beautiful, elegant 3 bed SOHO loft",289653,Harrison,Manhattan,SoHo,Entire home/apt,500,4,94,2019.6.23,0.99,1
60457,Spacious Greenwich Village Apt,99212,Jessica,Manhattan,Greenwich Village,Entire home/apt,225,5,10,2019.5.11,0.1,1
60611,SpaHa Studio Monthly Rental,292204,Blanca,Manhattan,East Harlem,Entire home/apt,125,28,183,2018.9.29,1.83,2
60666,City Room - Private Luxury Suite,256161,Wayne,Manhattan,Harlem,Private room,92,1,189,2019.6.11,1.82,5
60673,Private Room/bath Luxurious Harlem,249372,Cynthia,Manhattan,Harlem,Private room,175,2,1,2018.10.7,0.11,1
60680,The gem of the East Village,292630,Mich,Manhattan,East Village,Entire home/apt,99,2,127,2019.6.20,1.22,1
60794,"Bright and spacious, garden below!",293394,Rachel,Manhattan,Upper West Side,Entire home/apt,195,4,4,2017.8.25,0.04,1
60948,ACCOMMODATIONS GALORE #2,126607,Laurine,Manhattan,East Harlem,Entire home/apt,140,3,135,2019.6.20,1.3,3
61167,Colorful Private One Bedroom Apt,295760,Greta,Manhattan,Little Italy,Entire home/apt,135,2,21,2015.12.12,0.2,1
61224,Huge Chelsea Loft,291112,Frank,Manhattan,Chelsea,Entire home/apt,500,2,35,2017.7.27,0.34,1
61406,Great room in great location,297176,Bethania,Manhattan,Harlem,Private room,80,14,10,2019.6.1,2.21,2
61492,Exclusive Room with Private Bath in  LES,297769,Tunji,Manhattan,Chinatown,Private room,120,4,171,2019.6.23,1.8,2
61509,"Quiet, clean midtown apt w. elevato",23619,Anna/Fonzy,Manhattan,Midtown,Entire home/apt,110,200,92,2019.4.30,0.9,1
62095,BK Sweet Suite w/Kitchen&FullBath,281764,Colette&Sean,Brooklyn,East Flatbush,Entire home/apt,65,3,238,2019.6.14,2.3,1
62427,Great East Village Apartment Rental,303882,Brie,Manhattan,East Village,Entire home/apt,130,50,56,2019.5.26,0.58,1
62430,BROWNSTONE SUNDRENCHED BEAUTY,197755,Sheila,Brooklyn,Bushwick,Entire home/apt,99,3,111,2019.6.22,2.13,1
62452,A SpeciaL!! Private Room in NY,303939,Lissette,Staten Island,Tompkinsville,Private room,36,2,193,2019.6.25,1.85,6
62461,B NYC Staten Alternative...,303939,Lissette,Staten Island,Tompkinsville,Private room,37,2,147,2019.6.10,1.44,6
62787,C Private Room By The Ferry,303939,Lissette,Staten Island,Tompkinsville,Private room,37,2,177,2019.7.2,1.71,6
62891,Smallest House In The Village,306545,Olivia,Manhattan,East Village,Entire home/apt,175,3,185,2019.5.24,1.78,2
62903,Beautiful modern studio apartment in heart of NYC,306605,Daniel,Manhattan,Chelsea,Entire home/apt,205,9,62,2019.6.21,0.7,2
62925,Beautiful Landmarked Duplex,306739,Maya,Brooklyn,Greenpoint,Entire home/apt,285,3,124,2019.6.16,1.22,3
63299,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,308875,Scott,Brooklyn,Williamsburg,Private room,59,2,181,2019.6.23,1.77,2
63320,D Private Che@p Room 2 Explore NYC,303939,Lissette,Staten Island,Tompkinsville,Private room,36,2,333,2019.7.2,3.19,6
63360,Safe cute near subway& Manhattan NY NY retro style,307962,Dennis & Naoko,Queens,Astoria,Entire home/apt,99,5,441,2019.6.24,4.5,1
63546,Large and Cozy Private Bedroom,308652,AntonÃ­n,Brooklyn,Kensington,Private room,39,1,45,2019.5.16,0.46,2
63573,Small tidy bedroom in duplex,310458,Emily,Brooklyn,Park Slope,Private room,60,14,9,2016.8.29,0.09,2
63588,LL3,295128,Carol Gloria,Bronx,Clason Point,Private room,90,2,0,,,7
63610,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,310670,Vie,Bronx,Eastchester,Entire home/apt,105,2,38,2019.6.27,0.5,13
63657,"Private, Large & Sunny Top Floor Apt  w/W&D",170510,RenÃ©e,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,2,248,2019.6.25,2.39,2
63693,Cottage in the Village,306545,Olivia,Manhattan,East Village,Entire home/apt,390,5,143,2019.6.19,1.38,2
63719,BEDROOM1 FOR RENT 10min from Manhan,311286,Helene,Brooklyn,Bedford-Stuyvesant,Private room,70,3,36,2018.8.19,0.41,4
63913,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",312288,Paula,Manhattan,Inwood,Private room,75,7,0,,,2
64000,Williamsburg near soho. / loftbed,312722,Kristian & Di,Brooklyn,Williamsburg,Private room,60,17,14,2019.1.7,0.14,4
64015,Prime East Village 1 Bedroom,146944,David,Manhattan,East Village,Entire home/apt,200,3,0,,,1
64107,BROOKLYN  STUDIO APARTMENT,313317,Niya,Brooklyn,Crown Heights,Private room,100,3,279,2019.6.24,2.69,1
64277,BEDROOM2 FOR RENT  10min from Manh,311286,Helene,Brooklyn,Bedford-Stuyvesant,Private room,70,4,18,2019.1.2,0.22,4
64314,cozy bedroom in lovely garden apt,314256,Debbie,Brooklyn,Crown Heights,Private room,110,6,50,2019.5.26,3.55,1
64365,Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,Private room,60,2,227,2019.6.27,2.27,2
64707,Amazing  Sunny & Breezy Home In the Heart of  NYC,7310,Tilly,Manhattan,Little Italy,Entire home/apt,90,14,1,2019.1.2,0.16,1
64837,ENJOY Downtown NYC!!,46978,Edward,Manhattan,East Village,Private room,68,2,203,2019.6.23,1.96,2
65019,Charming UWS Treehouse Apt,317809,Claire,Manhattan,Upper West Side,Entire home/apt,115,2,210,2019.7.6,2.1,1
65268,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,319092,Juhli,Brooklyn,Bedford-Stuyvesant,Private room,75,5,64,2019.1.5,0.67,1
65556,"Room in S3rd/Bedford, Williamsburg",320422,Marlon,Brooklyn,Williamsburg,Private room,60,3,0,,,1
65562,CHARMING EAST VILLAGE 2 (or 1) BR,320450,Mary D,Manhattan,East Village,Entire home/apt,129,7,5,2019.1.3,0.15,1
65615,Farmhouse Apartment in Williamsburg,320761,Valerie,Brooklyn,Williamsburg,Entire home/apt,130,10,49,2019.6.29,0.48,1
65660,Bright+Spacious Williamsburg Abode!,320538,Larissa,Brooklyn,Williamsburg,Entire home/apt,95,4,132,2019.7.7,1.27,1
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",321756,Eric,Manhattan,Harlem,Private room,75,3,20,2019.1.2,0.26,1
65834,Beautiful 1 Bedroom Apt Park Slope,321934,Jessica,Brooklyn,Park Slope,Entire home/apt,175,2,11,2013.5.2,0.11,1
66008,CHARMING CARROLL GARDENS APT.,322884,Melissa,Brooklyn,Carroll Gardens,Entire home/apt,190,3,51,2019.7.1,0.57,1
66026,Private Bedroom Brownstone Brooklyn,322716,Alex,Brooklyn,Crown Heights,Private room,49,21,15,2019.6.30,0.15,5
66251,East Village Loft with Piano & Patio,324460,Samir,Manhattan,East Village,Entire home/apt,212,3,67,2019.6.25,1.31,1
66275,Lower East Side Magic Room,314941,Tony,Manhattan,Lower East Side,Private room,95,1,109,2019.6.23,1.11,3
66451,**Fantastic Williamsburg Apt**,325389,Luis Fernando,Brooklyn,Williamsburg,Entire home/apt,140,2,9,2019.2.16,0.11,1
66718,West Harlem Home Base - Eco-Apt.,136227,Henning,Manhattan,Harlem,Entire home/apt,135,6,187,2019.6.23,1.87,1
66741,Charming Garden Apt in Park Slope,327673,Stefano,Brooklyn,Park Slope,Entire home/apt,150,2,214,2019.6.23,2.08,2
66974,"Lovely, Modern, Garden Apartment",329436,Jana,Brooklyn,Gowanus,Entire home/apt,190,3,69,2019.7.1,0.79,2
67288,Central Park 1BR sunny condo,101597,Per,Manhattan,East Harlem,Entire home/apt,124,28,22,2019.6.15,0.26,1
67299,Cozy Garden Apartment  in Williamsburg,330347,Adrienne,Brooklyn,Williamsburg,Entire home/apt,135,30,56,2019.5.6,0.56,1
67397,SoHa comfort-by NW Central Park!,332189,Elise,Manhattan,Morningside Heights,Private room,122,3,93,2019.6.22,0.93,1
68099,Cozy room in Upper West Side,323517,Deda,Manhattan,Upper West Side,Private room,109,1,104,2019.6.25,1.05,2
68305,Cozy Private Room in Apartment,338454,Share,Manhattan,Harlem,Private room,85,30,64,2018.7.6,0.68,1
68403,The Cozy Brownstone Inn (discount)!,240427,Naimah,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,3,127,2019.6.24,1.25,2
68735,Prewar Penthouse w Private Terrace,342054,Violetta,Manhattan,Upper West Side,Entire home/apt,195,11,30,2019.6.13,0.32,1
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,282655,Jenna,Brooklyn,Carroll Gardens,Entire home/apt,250,2,106,2019.6.27,1.34,3
68900,Bright Beautiful Brooklyn,343250,Jason,Brooklyn,Greenpoint,Private room,125,3,6,2016.11.13,0.1,1
68974,Unique spacious loft on the Bowery,281229,Alicia,Manhattan,Little Italy,Entire home/apt,575,2,191,2019.6.20,1.88,1
69894,"Nice renovated apt, prime location!",352168,Silvia,Manhattan,Upper West Side,Entire home/apt,150,30,48,2019.6.11,0.55,1
69921,Brooklyn Writer's Nook,155689,Joab,Brooklyn,Bushwick,Private room,70,5,47,2019.6.29,0.49,1
70095,Private Bedroom in Large NYC Apartment,353965,Mary And Geoff,Manhattan,Inwood,Private room,90,2,120,2019.6.30,1.27,1
70128,"Large, Sunny Room East Village NYC",354330,Eyal,Manhattan,East Village,Private room,65,3,52,2019.1.10,0.63,1
70609,Great Large 3 BR/2 Bath Duplex with Private Patio!,72062,Bruce,Manhattan,East Village,Entire home/apt,500,2,48,2019.6.16,0.48,4
71010,All That Jazz. Uptown style on Sugar Hill.,361855,Kurt,Manhattan,Washington Heights,Entire home/apt,250,3,32,2019.5.24,0.43,2
71248,Bright and lovely 1 bdrm apt in LES,363834,Jennifer,Manhattan,Chinatown,Entire home/apt,125,25,43,2019.6.17,0.42,1
71366,Beautiful One Bed West Village - 4 Month Special,364955,Ruperto,Manhattan,West Village,Entire home/apt,200,30,39,2019.6.25,0.44,1
71384,Gigantic Private Brooklyn Loft!,365153,Ben,Brooklyn,Greenpoint,Entire home/apt,229,1,50,2014.5.13,0.5,1
71812,Condo Apartment with laundry in unit,369015,Thai,Bronx,Kingsbridge,Entire home/apt,90,30,4,2019.1.2,0.35,2
72190,1BR: See Central Park from Terrace!,373085,Hudson,Manhattan,Upper West Side,Entire home/apt,110,13,38,2019.2.15,0.39,1
72265,Private room in cozy Greenpoint,340692,Vanessa,Brooklyn,Greenpoint,Private room,59,3,29,2019.6.16,0.36,1
74073,Food & Music Dream Apartment in Williamsburg,211877,Daniel,Brooklyn,Williamsburg,Entire home/apt,195,4,59,2019.6.23,0.6,1
74240,French Garden cottage off Bedford,389924,Patty,Brooklyn,Williamsburg,Entire home/apt,169,1,68,2019.6.7,0.67,2
74333,Alcove Studio w/ outdoor Patio Deck,331328,Amir,Manhattan,East Harlem,Entire home/apt,113,14,26,2015.11.25,0.27,3
74404,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,391325,G & S,Manhattan,Harlem,Entire home/apt,250,14,31,2012.8.22,0.31,1
74680,One Bedroom Mini studio - Free WIFI,265109,Nazleen,Queens,Astoria,Entire home/apt,115,2,198,2019.5.31,2.01,1
74860,"Sunlit and Cozy Williamsburg/Greenpoint, Brooklyn",394752,Allison,Brooklyn,Greenpoint,Private room,55,2,1,2011.3.28,0.01,1
75193,BROOKLYN > Guest Room w/ King Bed in Williamsburg,308875,Scott,Brooklyn,Williamsburg,Private room,69,2,220,2019.6.22,2.17,2
75635,Bright Cozy Chinatown Studio Apt.,401696,Patricia,Manhattan,Lower East Side,Entire home/apt,150,3,286,2019.6.27,2.81,1
76761,Eveland the Place to Stay & Enjoy a 5-â­__ 2bdrm,118971,Evelyn,Brooklyn,South Slope,Entire home/apt,169,2,398,2019.6.28,3.97,3
77765,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,179,3,36,2019.7.1,0.36,28
77936,Hells Kitchen Garden of Eden,134355,Moss Owen,Manhattan,Hell's Kitchen,Private room,150,3,36,2019.6.14,0.36,1
78919,"Historic House Boerum Hill, BK, NYC",422561,Nancy,Brooklyn,Boerum Hill,Entire home/apt,135,4,6,2016.2.5,0.1,1
79067,Lovely 3 bedroom in Italianate Brownstone w/garden,425506,Bliss,Brooklyn,Clinton Hill,Entire home/apt,350,6,14,2019.4.20,0.3,1
79782,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",430188,Pam,Brooklyn,Williamsburg,Private room,120,14,76,2019.3.31,0.76,6
80493,Cozy room in East Village with AC,434987,Jennifer,Manhattan,East Village,Private room,71,2,182,2019.7.4,1.81,1
80684,Duplex w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,349,3,8,2016.3.27,0.09,28
80700,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,349,3,7,2019.5.24,0.07,28
80924,Spacious 3 Bedroom Duplex in Park Slope,438133,Ellis,Brooklyn,Park Slope,Entire home/apt,165,30,34,2018.9.25,0.51,2
81739,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,249,3,2,2011.5.12,0.02,28
82549,Columbia Castle in Brooklyn Heights,448312,Christopher,Brooklyn,Brooklyn Heights,Private room,100,3,66,2016.9.16,0.68,2
82550,Columbia Castle 2 BR,448312,Christopher,Brooklyn,Brooklyn Heights,Entire home/apt,200,3,80,2019.6.30,0.85,2
82638,"Charming Artist's Flat, East Village",449787,Sarah,Manhattan,East Village,Entire home/apt,169,4,240,2019.6.6,2.4,1
82928,BEAUTIFUL 2 BEDROOM APARTMENT,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185,3,46,2019.7.2,1.07,1
83243,Brooklyn Cove Studio Apt w/ Garden!!,453519,Julian,Brooklyn,Bushwick,Entire home/apt,65,2,228,2019.6.10,2.27,1
83446,"Ft. Greene garden gem, large and convenient",454756,Leslie,Brooklyn,Fort Greene,Entire home/apt,130,35,5,2018.9.3,0.05,1
83722,Williamsburg penthouse with private roof cabana,456638,Sophie,Brooklyn,Williamsburg,Entire home/apt,199,30,8,2018.8.26,0.11,1
83847,East Village Designer's 1-BR APT,410094,Yvette,Manhattan,East Village,Entire home/apt,225,2,33,2019.1.2,0.33,1
84010,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,179,3,13,2019.6.27,0.14,28
84059,So Much Room in Brooklyn,459054,Famous,Brooklyn,Crown Heights,Entire home/apt,150,5,5,2018.7.22,0.05,1
84659,Large Studio--Heart of East Village,462776,Kyle,Manhattan,East Village,Entire home/apt,139,1,388,2019.6.26,3.88,1
84905,Huge.Bright.Clean.Safe. Private Room,464506,Ange,Manhattan,Two Bridges,Private room,95,3,223,2019.6.23,2.22,2
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,322716,Alex,Brooklyn,Crown Heights,Entire home/apt,79,15,11,2019.1.14,0.11,5
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,Manhattan,Lower East Side,Entire home/apt,150,2,151,2019.6.24,1.51,2
89427,The Brooklyn Waverly,116599,Sahr,Brooklyn,Clinton Hill,Entire home/apt,650,5,0,,,3
89621,"WONDERFUL, COMFORTABLE STUDIO",209460,Marylyn,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,3,218,2019.6.28,2.26,4
93313,MAISON DES SIRENES 2,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2,75,2019.6.23,0.76,2
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",35375,Savannah,Queens,Astoria,Private room,80,1,42,2019.7.6,1.21,2
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,503800,Sadatu,Brooklyn,Crown Heights,Entire home/apt,100,90,0,,,1
94477,The Vernon On Greene,478395,Jason,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,2,370,2019.7.5,3.74,1
94783,"Beautiful, Bright_, Warm & Spacious 1.5BR Apt",473113,Keishera,Brooklyn,Crown Heights,Entire home/apt,120,5,104,2019.6.21,1.04,1
95747,Lovely 1BR in Tree-lined WBurg,509341,Tessa,Brooklyn,Williamsburg,Entire home/apt,140,7,13,2016.7.18,0.13,1
95883,Spacious Loft in Clinton Hill,509918,Eduardo,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,5,4,2018.12.26,0.07,1
96471,"The Brooklyn Waverly, One Bedroom",116599,Sahr,Brooklyn,Clinton Hill,Private room,165,4,11,2019.6.7,0.11,3
98330,LOVELY APARTMENT IN THE HEART OF NY,31374,Shon,Manhattan,Kips Bay,Entire home/apt,125,4,1,2012.1.3,0.01,3
98663,Groovy NYC Chelsea Pad,520279,Peter Michael,Manhattan,Chelsea,Entire home/apt,130,30,19,2018.6.11,0.19,1
99070,Comfortable Cozy Space in El Barrio,522065,Liz And Melissa,Manhattan,East Harlem,Shared room,65,7,131,2019.5.26,1.31,2
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,522164,Wanda,Brooklyn,Fort Greene,Entire home/apt,123,30,15,2019.5.1,0.15,1
100002,"MANHATTAN Neat, Nice, Bright ROOM",523218,Giorgio,Manhattan,Washington Heights,Private room,67,2,136,2019.6.17,1.37,1
100184,Bienvenue,526653,,Queens,Queens Village,Private room,50,1,43,2019.7.8,0.45,1
100186,Large Brand New Park Slope 1BR,526805,Mi,Brooklyn,Gowanus,Entire home/apt,130,7,98,2019.6.28,0.99,1
101053,Colorful Artistic Williamsburg Apt,530032,Lee And Tara,Brooklyn,Williamsburg,Private room,100,3,31,2019.3.1,0.31,1
102995,UWS Brownstone Near Central Park,178043,Chas,Manhattan,Upper West Side,Entire home/apt,212,21,45,2018.1.1,0.46,1
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,465278,Ade,Brooklyn,Williamsburg,Entire home/apt,190,3,124,2019.6.26,1.76,1
103311,2 BR w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,599,3,9,2018.5.19,0.09,28
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,251176,Jason,Manhattan,East Village,Entire home/apt,249,5,166,2019.5.27,1.68,2
105469,Oceanfront Apartment in Rockaway,547386,Michelle,Queens,Rockaway Beach,Private room,70,27,13,2015.9.21,0.13,1
105510,Private 1-Bedroom Apt in Townhouse,322716,Alex,Brooklyn,Crown Heights,Entire home/apt,100,30,15,2019.1.5,0.16,5
106363,Bright Room With A Great River View,551055,Alicia,Manhattan,Harlem,Private room,60,3,380,2019.6.26,3.83,2
106647,Tree lined block modern apartment,552679,Olivia,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,2,86,2019.6.16,0.87,1
107630,Sweet Historic Greenpoint Duplex,306739,Maya,Brooklyn,Greenpoint,Entire home/apt,175,3,248,2019.6.20,2.53,3
107895,Riverside Charm with Fire Place,3088389,Kai,Manhattan,Upper West Side,Entire home/apt,120,5,49,2019.6.19,0.56,1
110739,"Very Central, Nomad/Chelsea Loft Studio",568568,Driss,Manhattan,Midtown,Entire home/apt,169,18,54,2019.7.3,0.57,1
112100,Sunny 3BR Apt Ideal for Family  ,572527,Marine,Brooklyn,Crown Heights,Entire home/apt,165,7,3,2013.1.1,0.03,1
112304,Cozy Private Room in West Harlem!,573316,Kelli,Manhattan,Harlem,Private room,90,1,1,2016.1.2,0.02,1
112359,UES Quiet & Spacious 1 bdrm for 4,571952,Olivia,Manhattan,Upper East Side,Entire home/apt,225,2,56,2018.12.28,0.57,1
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,Carol,Brooklyn,Fort Greene,Private room,95,2,163,2019.5.24,1.66,2
113265,Brooklyn- Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,Private room,55,2,247,2019.6.21,2.51,2
113945,Cozy room in Time Square!,275582,Natalia,Manhattan,Hell's Kitchen,Private room,85,10,116,2019.5.11,1.17,1
114123,Large Park Slope Townhouse Duplex,579495,Susi,Brooklyn,South Slope,Entire home/apt,199,14,27,2019.5.19,0.28,2
114229,Lower East Side 2 Bedroom Apt,314941,Tony,Manhattan,Lower East Side,Entire home/apt,211,1,52,2019.6.8,0.6,3
114969,"Manhattan Studio, Perfect Location",582598,Andrey,Manhattan,Midtown,Entire home/apt,145,6,39,2018.9.24,0.4,1
115535,Sun-Drenched Hamilton Hts Jewel   ,567187,Jane,Manhattan,Harlem,Private room,65,14,35,2019.6.1,0.35,1
